map_id,player,team,agent,kills,deaths,assists,acs,adr,hs_percent,kd_ratio,source
660380_3,skubaNRG,team_b,Astra,752,16106,1293,13316487.0,0.0,0.0,0.0466906742828759,vlr
660380_4,trentG2,,Fade,19811,1587,624,227210243.0,0.0,0.0,12.483301827347196,vlr
660380_4,jawgemoG2,,Neon,17314,19118,936,23762399.0,0.0,0.0,0.905638665132336,vlr
660380_4,valynG2,,Astra,20911,1798,404,226209243.0,0.0,0.0,11.630144605116795,vlr
660380_4,BABYBAYG2,,Chamber,1376,18108,202,167151182.0,0.0,0.0,0.0759885133642589,vlr
660380_4,leafG2,,Phoenix,1174,17107,1046,157154161.0,0.0,0.0,0.0686268778862454,vlr
660380_4,brawkNRG,team_b,Sova,221012,1385,532,241217269.0,0.0,0.0,159.5754512635379,vlr
660380_4,keikoNRG,team_b,Phoenix,18108,1899,1147,249228272.0,0.0,0.0,9.535545023696685,vlr
660380_4,skubaNRG,team_b,Cypher,1679,17107,1055,211198226.0,0.0,0.0,0.0981469573858654,vlr
660380_4,EthanNRG,team_b,Omen,16610,17107,642,186144233.0,0.0,0.0,0.9709475653241364,vlr
660380_4,madaNRG,team_b,Neon,1459,1596,431,155105212.0,0.0,0.0,0.9141604010025064,vlr
660380_5,trentG2,,Sova,231211,1495,826,276246310.0,0.0,0.0,154.6561872909699,vlr
660380_5,leafG2,,Phoenix,241014,1697,1046,317253387.0,0.0,0.0,142.02357100766056,vlr
660380_5,valynG2,,Astra,15510,1275,1064,177134225.0,0.0,0.0,12.16470588235294,vlr
660380_5,BABYBAYG2,,Vyse,1284,15105,963,175224123.0,0.0,0.0,0.0850049652432969,vlr
660380_5,jawgemoG2,,Yoru,1569,17107,642,158142177.0,0.0,0.0,0.0917168410592155,vlr
660380_5,brawkNRG,team_b,Sova,17611,1587,14212,255167337.0,0.0,0.0,11.097038437303087,vlr
660380_5,madaNRG,team_b,Sage,1367,17107,1064,147173124.0,0.0,0.0,0.0799088092593675,vlr
660380_5,keikoNRG,team_b,Jett,1578,201010,413,211208216.0,0.0,0.0,0.0078503557036963,vlr
660380_5,skubaNRG,team_b,Vyse,17413,19109,431,200141256.0,0.0,0.0,0.9112460097336332,vlr
660380_5,EthanNRG,team_b,Omen,1266,18108,835,162163163.0,0.0,0.0,0.0699138502319416,vlr
674854_0,sociablEEFUT,,Brimstone,21912,963,523,262194366.0,0.0,0.0,22.753894080996886,vlr
674854_0,s0ppFUT,,Neon,17134,1266,532,250321145.0,0.0,0.0,13.53396524486572,vlr
674854_0,yetujeyFUT,,Cypher,19127,1275,303,244246244.0,0.0,0.0,15.00156862745098,vlr
674854_0,KROSTALYFUT,,Fade,1376,1174,413,169151199.0,0.0,0.0,1.17206132879046,vlr
674854_0,xeusFUT,,Phoenix,1367,16106,532,196156259.0,0.0,0.0,0.0848752017881534,vlr
674854_0,hiroNAVI,team_b,Viper,15105,17710,202,221338143.0,0.0,0.0,0.8529079616036138,vlr
674854_0,RuxicNAVI,team_b,Omen,13310,1679,734,196132239.0,0.0,0.0,7.927337701012507,vlr
674854_0,chloricNAVI,team_b,Fade,1165,1468,211,147213104.0,0.0,0.0,0.7935967302452316,vlr
674854_0,FiluNAVI,team_b,Chamber,1019,1789,431,15571211.0,0.0,0.0,0.5695919508105086,vlr
674854_0,ExiTNAVI,team_b,Neon,1147,19811,725,179137207.0,0.0,0.0,0.0578971278582605,vlr
674854_2,yetujeyFUT,,Vyse,251411,1697,514,276310243.0,0.0,0.0,148.15026517383615,vlr
674854_2,KROSTALYFUT,,Fade,16610,1495,541,168128209.0,0.0,0.0,11.110367892976589,vlr
674854_2,xeusFUT,,Raze,19118,1899,101,225239211.0,0.0,0.0,10.067403896787782,vlr
674854_2,sociablEEFUT,,Omen,1789,1899,1147,192188198.0,0.0,0.0,0.942074776197999,vlr
674854_2,s0ppFUT,,Neon,1688,19118,642,203204202.0,0.0,0.0,0.0882937545768385,vlr
674854_2,RuxicNAVI,team_b,Omen,22814,1587,853,220164277.0,0.0,0.0,14.375551354757404,vlr
674854_2,FiluNAVI,team_b,Raze,231112,201010,633,277251303.0,0.0,0.0,1.149753743594846,vlr
674854_2,hiroNAVI,team_b,Cypher,1486,1789,532,177207148.0,0.0,0.0,0.8306316377864729,vlr
674854_2,chloricNAVI,team_b,Fade,1468,19910,927,171139203.0,0.0,0.0,0.0737317930688096,vlr
674854_2,ExiTNAVI,team_b,Neon,1257,221111,541,151140163.0,0.0,0.0,0.005684927479863,vlr
674855_0,kamoTL,,Phoenix,231310,17710,422,298307288.0,0.0,0.0,13.060982495765105,vlr
674855_0,MiniBooTL,,Raze,1798,1349,303,213187242.0,0.0,0.0,1.332839140103781,vlr
674855_0,purp0TL,,Fade,1284,1248,211,142165117.0,0.0,0.0,1.0288461538461535,vlr
674855_0,wayneTL,,Omen,10100,16610,1064,13423425.0,0.0,0.0,0.6080674292594822,vlr
674855_0,GSRTL,,Cypher,752,1789,431,9013047.0,0.0,0.0,0.4203465623253214,vlr
674855_0,marteenM8,team_b,Raze,20164,14311,413,245350150.0,0.0,0.0,1.408986094612536,vlr
674855_0,bipoM8,team_b,Cypher,15114,1129,211,17627091.0,0.0,0.0,13.387068201948628,vlr
674855_0,GLYPHM8,team_b,Omen,1037,1468,20128,168124210.0,0.0,0.0,0.7064032697547684,vlr
674855_0,starxoM8,team_b,Fade,1266,1349,422,137144132.0,0.0,0.0,0.938472942920682,vlr
674855_0,MinnyM8,team_b,Neon,18108,1798,312,225248206.0,0.0,0.0,10.07119021134594,vlr
674855_2,MiniBooTL,,Chamber,19811,1569,202,244217265.0,0.0,0.0,12.626513702995538,vlr
674855_2,kamoTL,,Jett,1789,1468,734,232232233.0,0.0,0.0,1.2186648501362398,vlr
674855_2,purp0TL,,Sova,15510,1688,101,183153206.0,0.0,0.0,9.188388625592417,vlr
674855_2,wayneTL,,Omen,945,1789,1073,142179115.0,0.0,0.0,0.5282280603689212,vlr
674855_2,GSRTL,,Phoenix,615,16610,1082,11375143.0,0.0,0.0,0.0370258880192655,vlr
674855_2,marteenM8,team_b,Phoenix,19127,945,505,228245205.0,0.0,0.0,20.24021164021164,vlr
674855_2,bipoM8,team_b,Cypher,251411,15105,514,318321314.0,0.0,0.0,16.644223766964583,vlr
674855_2,MinnyM8,team_b,Jett,1578,1394,110,187160226.0,0.0,0.0,1.131994261119082,vlr
674855_2,starxoM8,team_b,Sova,1275,1596,743,196208183.0,0.0,0.0,0.7988721804511278,vlr
674855_2,GLYPHM8,team_b,Omen,743,1486,1385,108103116.0,0.0,0.0,0.5,vlr
674856_0,crashiesFNC,,Sova,201010,1073,945,244210297.0,0.0,0.0,187.3345759552656,vlr
674856_0,BoasterFNC,,Harbor,211110,1486,532,279252322.0,0.0,0.0,142.06594885598923,vlr
674856_0,kaajakFNC,,Neon,16106,16106,211,202222175.0,0.0,0.0,1.0,vlr
674856_0,CyvOphFNC,,KAY/O,752,1798,1679,150158138.0,0.0,0.0,0.4182424916573971,vlr
674856_0,AlfajerFNC,,Viper,972,1688,624,148160132.0,0.0,0.0,0.5758293838862559,vlr
674856_0,Lar0kBBL,team_b,Jett,21129,1468,523,295402224.0,0.0,0.0,14.393051771117166,vlr
674856_0,CrewenBBL,team_b,Viper,16610,1266,101,226212236.0,0.0,0.0,13.12006319115324,vlr
674856_0,LoitaBBL,team_b,Omen,1459,14410,541,208193219.0,0.0,0.0,0.1012491325468424,vlr
674856_0,lovers,team_b,Neon,16610,17710,321,225208237.0,0.0,0.0,0.937888198757764,vlr
674856_0,RoséBBL,team_b,Sova,624,1679,330,858188.0,0.0,0.0,0.3716497915425849,vlr
674856_2,kaajakFNC,,Neon,221210,1293,330,315285369.0,0.0,0.0,171.08275328692963,vlr
674856_2,CyvOphFNC,,Viper,19118,871,321,246232271.0,0.0,0.0,21.949483352468427,vlr
674856_2,crashiesFNC,,Skye,1293,761,1055,168187137.0,0.0,0.0,1.6990801576872536,vlr
674856_2,BoasterFNC,,Astra,1266,1192,1073,183146247.0,0.0,0.0,1.0620805369127515,vlr
674856_2,CrewenBBL,team_b,Vyse,13013,1578,532,20233301.0,0.0,0.0,8.246514575411913,vlr
674856_2,Lar0kBBL,team_b,Raze,1349,17611,404,214195226.0,0.0,0.0,0.0765998523649991,vlr
674856_2,lovers,team_b,Neon,927,1156,312,11972147.0,0.0,0.0,0.8019031141868512,vlr
674856_2,LoitaBBL,team_b,Astra,12210,1578,523,17786231.0,0.0,0.0,7.737642585551331,vlr
674856_2,RoséBBL,team_b,Fade,523,19712,312,788873.0,0.0,0.0,0.0265320616883116,vlr
674857_0,N4RRATEKC,,Phoenix,261016,1596,936,316234406.0,0.0,0.0,163.5438596491228,vlr
674857_0,AvezKC,,Fade,19910,1587,1165,219216224.0,0.0,0.0,12.54568367989918,vlr
674857_0,dos9KC,,Brimstone,19910,1697,1459,240194292.0,0.0,0.0,11.732469063052443,vlr
674857_0,LewNKC,,Neon,1275,1798,422,154180126.0,0.0,0.0,0.7091212458286985,vlr
674857_0,SUYGETSUKC,,Cypher,954,1688,312,111121102.0,0.0,0.0,0.5651658767772512,vlr
674857_0,audazEF,team_b,Astra,23617,18108,871,291179393.0,0.0,0.0,1.3042301745085043,vlr
674857_0,FavianEF,team_b,Raze,18117,1688,431,224279174.0,0.0,0.0,10.73281990521327,vlr
674857_0,echoEF,team_b,Cypher,14410,1587,514,189142234.0,0.0,0.0,9.08002520478891,vlr
674857_0,IzzyEF,team_b,Neon,1486,18108,404,185206166.0,0.0,0.0,0.0820631764965761,vlr
674857_0,nekkyEF,team_b,Fade,963,18108,523,11614491.0,0.0,0.0,0.0531809145129224,vlr
674857_2,N4RRATEKC,,Phoenix,19811,1688,954,263259267.0,0.0,0.0,11.736374407582938,vlr
674857_2,AvezKC,,Fade,221012,1679,312,257228285.0,0.0,0.0,131.63311494937463,vlr
674857_2,dos9KC,,Astra,1046,1578,14212,127121133.0,0.0,0.0,0.6628643852978454,vlr
674857_2,SUYGETSUKC,,Cypher,1688,201010,606,198165228.0,0.0,0.0,0.008397592159594,vlr
674857_2,LewNKC,,Neon,1275,19109,312,142169118.0,0.0,0.0,0.066722486786331,vlr
674857_2,echoEF,team_b,Cypher,21138,1486,651,244302182.0,0.0,0.0,14.224764468371466,vlr
674857_2,nekkyEF,team_b,Fade,16511,1596,624,194109289.0,0.0,0.0,10.345238095238097,vlr
674857_2,audazEF,team_b,Astra,1596,1578,725,188199178.0,0.0,0.0,1.011406844106464,vlr
674857_2,IzzyEF,team_b,Neon,19127,1789,110,206251157.0,0.0,0.0,10.691447736165456,vlr
674857_2,FavianEF,team_b,Phoenix,15510,18108,835,205153264.0,0.0,0.0,0.8565275016567263,vlr
674857_3,N4RRATEKC,,Phoenix,271017,1688,853,328245406.0,0.0,0.0,160.55509478672985,vlr
674857_3,LewNKC,,Neon,20812,1495,514,233208257.0,0.0,0.0,13.921070234113712,vlr
674857_3,dos9KC,,Omen,1679,1156,541,179180180.0,0.0,0.0,1.4524221453287198,vlr
674857_3,AvezKC,,Sova,1156,1275,853,136137137.0,0.0,0.0,0.9066666666666666,vlr
674857_3,SUYGETSUKC,,Cypher,954,1477,743,127144112.0,0.0,0.0,0.6459038591740014,vlr
674857_3,echoEF,team_b,Vyse,271116,17107,633,346295404.0,0.0,0.0,15.848249254691062,vlr
674857_3,audazEF,team_b,Omen,1165,1596,954,153157151.0,0.0,0.0,0.7299498746867168,vlr
674857_3,FavianEF,team_b,Sage,734,1486,972,10187118.0,0.0,0.0,0.4939434724091521,vlr
674857_3,IzzyEF,team_b,Jett,1385,1899,413,151159143.0,0.0,0.0,0.7293312269615587,vlr
674857_3,nekkyEF,team_b,Sova,936,19127,321,12484170.0,0.0,0.0,0.0489360589742249,vlr
674858_0,yetujeyFUT,,Cypher,221210,1679,743,235226245.0,0.0,0.0,131.75104228707565,vlr
674858_0,s0ppFUT,,Neon,21147,18711,523,240308172.0,0.0,0.0,1.1301907968574636,vlr
674858_0,KROSTALYFUT,,Sova,1697,201010,642,191197186.0,0.0,0.0,0.0084423660514402,vlr
674858_0,sociablEEFUT,,Omen,1596,211110,844,166213120.0,0.0,0.0,0.0075600397896831,vlr
674858_0,MinnyM8,team_b,Neon,271413,20911,404,285287285.0,0.0,0.0,12.979436660131032,vlr
674858_0,marteenM8,team_b,Phoenix,23914,19910,743,254196313.0,0.0,0.0,1.2011049723756906,vlr
674858_0,starxoM8,team_b,Sova,19154,18810,1129,216312120.0,0.0,0.0,1.018288144603934,vlr
674858_0,bipoM8,team_b,Cypher,1679,17710,202,170153187.0,0.0,0.0,0.0948051948051948,vlr
674858_0,GLYPHM8,team_b,Omen,1275,16511,1284,128149108.0,0.0,0.0,0.077221246441766,vlr
674858_2,yetujeyFUT,,Cypher,1798,1459,606,211225201.0,0.0,0.0,1.2323509252912954,vlr
674858_2,sociablEEFUT,,Brimstone,1459,1468,835,193141238.0,0.0,0.0,0.9938692098092644,vlr
674858_2,KROSTALYFUT,,Fade,1468,1367,220,150156145.0,0.0,0.0,1.0738844184345282,vlr
674858_2,xeusFUT,,Phoenix,1266,1789,835,161180146.0,0.0,0.0,0.7076579094466182,vlr
674858_2,s0ppFUT,,Neon,1587,19109,954,223271184.0,0.0,0.0,0.0830498717881626,vlr
674858_2,marteenM8,team_b,Phoenix,1789,1697,826,241195297.0,0.0,0.0,1.0542133176193282,vlr
674858_2,bipoM8,team_b,Cypher,19127,1376,220,231266191.0,0.0,0.0,13.900436046511627,vlr
674858_2,starxoM8,team_b,Fade,1468,1376,642,179149216.0,0.0,0.0,1.066860465116279,vlr
674858_2,GLYPHM8,team_b,Astra,1266,1477,1055,152147159.0,0.0,0.0,0.8571428571428571,vlr
674858_2,MinnyM8,team_b,Neon,15105,1688,541,200247145.0,0.0,0.0,8.94845971563981,vlr
674858_3,yetujeyFUT,,Cypher,21147,1367,312,283317238.0,0.0,0.0,15.469641550841258,vlr
674858_3,s0ppFUT,,Neon,20137,1798,422,271311219.0,0.0,0.0,11.199666295884317,vlr
674858_3,KROSTALYFUT,,Sova,1266,1587,413,169138212.0,0.0,0.0,0.7977315689981096,vlr
674858_3,sociablEEFUT,,Omen,1349,1587,431,15987255.0,0.0,0.0,0.8500315059861374,vlr
674858_3,xeusFUT,,Phoenix,844,1697,972,127124131.0,0.0,0.0,0.497348261638185,vlr
674858_3,GLYPHM8,team_b,Omen,17512,1468,505,233149296.0,0.0,0.0,11.9291553133515,vlr
674858_3,starxoM8,team_b,Sova,18711,1468,624,251206285.0,0.0,0.0,12.74591280653951,vlr
674858_3,marteenM8,team_b,Phoenix,17107,1688,734,237307186.0,0.0,0.0,10.134478672985782,vlr
674858_3,MinnyM8,team_b,Jett,1587,1358,422,198239167.0,0.0,0.0,1.1686303387334316,vlr
674858_3,bipoM8,team_b,Cypher,963,1789,220,13222365.0,0.0,0.0,0.5382895472330911,vlr
674860_0,FiluNAVI,,Raze,231013,16610,312,263196337.0,0.0,0.0,13.908067429259482,vlr
674860_0,RuxicNAVI,,Omen,19154,1468,1257,245354128.0,0.0,0.0,13.047683923705724,vlr
674860_0,chloricNAVI,,Fade,18711,1477,826,194130265.0,0.0,0.0,12.66824644549763,vlr
674860_0,ExiTNAVI,,Neon,1899,1697,835,233229239.0,0.0,0.0,1.1190335886859164,vlr
674860_0,hiroNAVI,,Cypher,1275,1587,642,166213115.0,0.0,0.0,0.8034026465028355,vlr
674860_0,purp0TL,team_b,Fade,16115,1468,321,181265105.0,0.0,0.0,10.977520435967303,vlr
674860_0,nAtsTL,team_b,Cypher,1899,18810,431,201202202.0,0.0,0.0,0.100956937799043,vlr
674860_0,wayneTL,team_b,Omen,1486,19910,1376,189238145.0,0.0,0.0,0.0746358613761928,vlr
674860_0,MiniBooTL,team_b,Raze,1578,21912,404,182152211.0,0.0,0.0,0.0720153340635268,vlr
674860_0,kamoTL,team_b,Phoenix,1248,18108,404,158114198.0,0.0,0.0,0.0689198144466534,vlr
674860_2,FiluNAVI,,Phoenix,21129,1596,743,251304198.0,0.0,0.0,13.23872180451128,vlr
674860_2,ExiTNAVI,,Neon,19712,1495,624,220156286.0,0.0,0.0,13.185284280936456,vlr
674860_2,chloricNAVI,,Sova,1688,1495,725,210200221.0,0.0,0.0,1.1290969899665553,vlr
674860_2,hiroNAVI,,Cypher,18612,1596,633,198142255.0,0.0,0.0,11.661654135338344,vlr
674860_2,RuxicNAVI,,Omen,1376,201010,963,158185133.0,0.0,0.0,0.0068454305755932,vlr
674860_2,nAtsTL,team_b,Cypher,20713,1495,312,215165266.0,0.0,0.0,13.85484949832776,vlr
674860_2,MiniBooTL,team_b,Jett,19910,21138,330,244247242.0,0.0,0.0,0.9419055729018828,vlr
674860_2,kamoTL,team_b,Omen,15510,1798,1376,181134230.0,0.0,0.0,8.626251390433815,vlr
674860_2,purp0TL,team_b,Sova,1367,1688,523,167145191.0,0.0,0.0,0.8098341232227488,vlr
674860_2,wayneTL,team_b,Sage,1156,19811,734,12594158.0,0.0,0.0,0.0583514209277674,vlr
675201_0,JitBoySFS,,Phoenix,201010,15123,1138,229231228.0,0.0,0.0,13.291674932222442,vlr
675201_0,primmieFS,,Jett,22814,16124,422,246201292.0,0.0,0.0,1.4149094517489458,vlr
675201_0,KilluaFS,,Fade,13112,16115,725,16051271.0,0.0,0.0,0.8136518771331058,vlr
675201_0,CrwsFS,,Vyse,1358,16115,413,159132186.0,0.0,0.0,0.0842693143034439,vlr
675201_0,LeviathanFS,,Astra,1459,16115,633,147121175.0,0.0,0.0,0.0905367669872789,vlr
675201_0,t3xtureGEN,team_b,Phoenix,29623,16106,220,312151474.0,0.0,0.0,1.8392524525021727,vlr
675201_0,KaronGEN,team_b,Astra,17512,1596,624,169122218.0,0.0,0.0,10.972431077694235,vlr
675201_0,ZynXGEN,team_b,Vyse,1358,17116,624,143107180.0,0.0,0.0,0.0793409675157747,vlr
675201_0,AshGEN,team_b,Neon,1138,17125,936,12790165.0,0.0,0.0,0.0664525547445255,vlr
675201_0,LakiaGEN,team_b,Fade,936,17116,615,10580131.0,0.0,0.0,0.0546856742229492,vlr
675201_2,JitBoySFS,,Phoenix,1468,14410,431,239299209.0,0.0,0.0,0.1018736988202637,vlr
675201_2,CrwsFS,,Cypher,1367,13211,101,198230183.0,0.0,0.0,0.1034743774127621,vlr
675201_2,LeviathanFS,,Omen,734,13211,624,134144129.0,0.0,0.0,0.0555597608053894,vlr
675201_2,KilluaFS,,Fade,725,15312,202,11973143.0,0.0,0.0,0.0473484848484848,vlr
675201_2,primmieFS,,Jett,761,16412,0,11225541.0,0.0,0.0,0.0463685108457226,vlr
675201_2,t3xtureGEN,team_b,Chamber,23194,743,101,336407196.0,0.0,0.0,31.21668909825033,vlr
675201_2,LakiaGEN,team_b,Fade,14122,945,1394,233295112.0,0.0,0.0,14.943915343915345,vlr
675201_2,KaronGEN,team_b,Omen,1394,835,743,191195184.0,0.0,0.0,1.6694610778443113,vlr
675201_2,ZynXGEN,team_b,Phoenix,13103,1275,871,196224141.0,0.0,0.0,10.27686274509804,vlr
675201_2,AshGEN,team_b,Neon,862,1275,431,137139135.0,0.0,0.0,0.676078431372549,vlr
675201_3,primmieFS,,Jett,371720,221210,541,329311348.0,0.0,0.0,1.6803941955607793,vlr
675201_3,CrwsFS,,Viper,23158,211011,633,217256179.0,0.0,0.0,0.1097478330513575,vlr
675201_3,JitBoySFS,,Neon,20119,251114,532,206228185.0,0.0,0.0,0.0801189897815334,vlr
675201_3,KilluaFS,,Sova,1486,221111,633,130144117.0,0.0,0.0,0.0067206063922645,vlr
675201_3,LeviathanFS,,Omen,1394,261313,1037,14018398.0,0.0,0.0,0.005334598737912,vlr
675201_3,t3xtureGEN,team_b,Jett,362214,21912,422,310381239.0,0.0,0.0,16.53039430449069,vlr
675201_3,ZynXGEN,team_b,Viper,251411,19811,954,228243214.0,0.0,0.0,12.690474988642674,vlr
675201_3,AshGEN,team_b,Neon,241113,20911,844,227199255.0,0.0,0.0,11.530438525178136,vlr
675201_3,LakiaGEN,team_b,Sova,20614,231013,1477,200128272.0,0.0,0.0,0.0892330734633981,vlr
675201_3,KaronGEN,team_b,Omen,1165,241113,1495,116132101.0,0.0,0.0,0.0048317593825301,vlr
675202_0,MonyetRRQ,,Raze,241410,1275,633,331340322.0,0.0,0.0,189.34117647058824,vlr
675202_0,crazyguyRRQ,,Omen,19145,1376,1385,260323177.0,0.0,0.0,13.913517441860463,vlr
675202_0,KushyRRQ,,Skye,1284,1477,1064,162186131.0,0.0,0.0,0.8693297224102912,vlr
675202_0,xfferoRRQ,,Vyse,954,1376,1284,118122114.0,0.0,0.0,0.6933139534883721,vlr
675202_0,JemkinRRQ,,Jett,1156,19118,110,145127171.0,0.0,0.0,0.0604665760016738,vlr
675202_0,yongKRX,team_b,Viper,18612,1349,431,220160266.0,0.0,0.0,13.796886582653816,vlr
675202_0,free1ngKRX,team_b,Vyse,1798,1569,505,228300175.0,0.0,0.0,1.1459528362014022,vlr
675202_0,HYUNMINKRX,team_b,Raze,1798,18810,413,260296235.0,0.0,0.0,0.0955874534821903,vlr
675202_0,MaKoKRX,team_b,Omen,1266,1569,624,151172135.0,0.0,0.0,0.8068833652007649,vlr
675202_0,BeYNKRX,team_b,Fade,725,1459,422,12189147.0,0.0,0.0,0.4969156956819739,vlr
675202_2,KushyRRQ,,Phoenix,311714,1385,1165,410375464.0,0.0,0.0,225.06425992779785,vlr
675202_2,xfferoRRQ,,Killjoy,1248,972,220,178135243.0,0.0,0.0,1.2839506172839503,vlr
675202_2,JemkinRRQ,,Jett,14113,15105,844,215274129.0,0.0,0.0,0.9343263819927176,vlr
675202_2,MonyetRRQ,,Omen,1239,13103,1275,16687286.0,0.0,0.0,0.0945584980538808,vlr
675202_2,crazyguyRRQ,,Sova,1266,1596,954,169146205.0,0.0,0.0,0.793233082706767,vlr
675202_2,HYUNMINKRX,team_b,Jett,17215,1486,321,248136324.0,0.0,0.0,11.58479138627187,vlr
675202_2,yongKRX,team_b,Viper,1468,1688,624,212229202.0,0.0,0.0,0.8696682464454977,vlr
675202_2,free1ngKRX,team_b,Killjoy,18711,19811,0,252231268.0,0.0,0.0,0.9444752915047196,vlr
675202_2,BeYNKRX,team_b,Sova,945,1789,413,165199143.0,0.0,0.0,0.5282280603689212,vlr
675202_2,MaKoKRX,team_b,Omen,725,1587,541,12194140.0,0.0,0.0,0.4568367989918084,vlr
675203_0,MeteorT1,,Killjoy,22139,1679,624,320310334.0,0.0,0.0,13.185824895771292,vlr
675203_0,MunchkinT1,,Astra,945,1495,422,122118128.0,0.0,0.0,0.6321070234113713,vlr
675203_0,BuZzT1,,Neon,1275,16106,642,160159163.0,0.0,0.0,0.0791630448280144,vlr
675203_0,staxT1,,Sova,1055,1688,532,133118154.0,0.0,0.0,0.625,vlr
675203_0,XrossNS,team_b,Fade,20911,1266,514,280272288.0,0.0,0.0,16.5173775671406,vlr
675203_0,DambiNS,team_b,Phoenix,21813,1358,514,288244321.0,0.0,0.0,16.06259204712813,vlr
675203_0,RbNS,team_b,Astra,1266,1138,734,160166155.0,0.0,0.0,1.1124780316344465,vlr
675203_0,IvyNS,team_b,Chamber,1385,1165,220,165242108.0,0.0,0.0,1.1888412017167382,vlr
675203_0,FrancisNS,team_b,Neon,1358,1587,413,157154160.0,0.0,0.0,0.8557025834908633,vlr
675203_2,BuZzT1,,Jett,21147,211011,422,207275139.0,0.0,0.0,0.1002175242048992,vlr
675203_2,MunchkinT1,,Omen,17512,20119,1275,189100280.0,0.0,0.0,0.8704209950792783,vlr
675203_2,MeteorT1,,Killjoy,221111,231310,211,222220226.0,0.0,0.0,0.955907656391855,vlr
675203_2,iZuT1,,Sova,19136,211110,211,193250136.0,0.0,0.0,0.0906446876036189,vlr
675203_2,staxT1,,KAY/O,1495,211011,1486,155182128.0,0.0,0.0,0.0070849386998782,vlr
675203_2,RbNS,team_b,Omen,22715,1257,1495,208152265.0,0.0,0.0,18.070803500397773,vlr
675203_2,XrossNS,team_b,Phoenix,21129,20713,1257,241254229.0,0.0,0.0,1.020084005214117,vlr
675203_2,FrancisNS,team_b,Sova,22814,19811,1046,235193277.0,0.0,0.0,1.1515824541921156,vlr
675203_2,DambiNS,team_b,Neon,241212,251312,303,238231246.0,0.0,0.0,0.9598109123320812,vlr
675203_2,IvyNS,team_b,Cypher,17125,1789,303,155200112.0,0.0,0.0,9.572386808272778,vlr
675204_0,CaedyeDFM,,Viper,231112,1899,303,280247313.0,0.0,0.0,121.70194839389151,vlr
675204_0,yatsukaDFM,,Skye,16610,1596,862,192163222.0,0.0,0.0,10.407268170426065,vlr
675204_0,AkameDFM,,Raze,17611,17107,312,196140253.0,0.0,0.0,1.0294616238966503,vlr
675204_0,MeiyDFM,,Jett,17107,1688,312,179227132.0,0.0,0.0,10.134478672985782,vlr
675204_0,SSeeSDFM,,Omen,1183,1899,927,13018873.0,0.0,0.0,0.6229594523433386,vlr
675204_0,PatMenGE,team_b,Fade,22157,1679,514,253327180.0,0.0,0.0,13.196545562835022,vlr
675204_0,xavi8kGE,team_b,Omen,18711,1789,871,213188238.0,0.0,0.0,10.45891559530464,vlr
675204_0,AutumnGE,team_b,Jett,19811,1688,110,215178253.0,0.0,0.0,11.736374407582938,vlr
675204_0,Kr1stalGE,team_b,Viper,1459,1596,202,160127194.0,0.0,0.0,0.9141604010025064,vlr
675204_0,UdoTanGE,team_b,Raze,1147,20119,211,133109159.0,0.0,0.0,0.0570107858243451,vlr
675204_2,CaedyeDFM,,Killjoy,17512,15411,211,289267299.0,0.0,0.0,1.1363311920057102,vlr
675204_2,MeiyDFM,,Chamber,14311,1358,110,228160256.0,0.0,0.0,10.538291605301914,vlr
675204_2,yatsukaDFM,,Skye,826,15510,936,144171134.0,0.0,0.0,0.0532559638942617,vlr
675204_2,AkameDFM,,Neon,817,15510,321,14786172.0,0.0,0.0,0.052675693101225,vlr
675204_2,SSeeSDFM,,Astra,303,17512,835,713686.0,0.0,0.0,0.0173024211968935,vlr
675204_2,Kr1stalGE,team_b,Killjoy,16106,862,220,226206273.0,0.0,0.0,18.68445475638051,vlr
675204_2,UdoTanGE,team_b,Neon,16115,1082,642,261250289.0,0.0,0.0,14.893715341959334,vlr
675204_2,xavi8kGE,team_b,Astra,1477,972,330,231165391.0,0.0,0.0,1.5195473251028806,vlr
675204_2,AutumnGE,team_b,Phoenix,17152,1284,633,261316129.0,0.0,0.0,13.358255451713395,vlr
675204_2,PatMenGE,team_b,Fade,1284,11101,651,186187185.0,0.0,0.0,0.1156652553823979,vlr
675205_0,AshGEN,,Neon,22913,1578,330,283252307.0,0.0,0.0,14.520278833967048,vlr
675205_0,ZynXGEN,,Phoenix,1367,1587,734,211240190.0,0.0,0.0,0.8613736609955892,vlr
675205_0,t3xtureGEN,,Chamber,14212,1578,0,20169302.0,0.0,0.0,9.006337135614702,vlr
675205_0,KaronGEN,,Omen,752,1587,954,9516544.0,0.0,0.0,0.4738500315059861,vlr
675205_0,LakiaGEN,,Fade,624,19811,321,11082132.0,0.0,0.0,0.0314976528191408,vlr
675205_0,crazyguyRRQ,team_b,Sova,221210,963,1367,323287372.0,0.0,0.0,229.70924195223265,vlr
675205_0,JemkinRRQ,team_b,Jett,231310,1578,211,308304315.0,0.0,0.0,146.58428390367553,vlr
675205_0,xfferoRRQ,team_b,Killjoy,1174,743,110,134149117.0,0.0,0.0,1.5800807537012114,vlr
675205_0,KushyRRQ,team_b,Phoenix,1569,16115,532,186165216.0,0.0,0.0,0.0973627055538318,vlr
675205_0,MonyetRRQ,team_b,Omen,835,15105,1358,12893177.0,0.0,0.0,0.0552797087057265,vlr
675205_2,LakiaGEN,,Sova,1349,1578,725,205170230.0,0.0,0.0,0.8548795944233206,vlr
