map_id,team,agent_1,agent_2,agent_3,agent_4,agent_5,source
680960_2,SK Nebula,Sova,Jett,Neon,Astra,Viper,vlr
680960_3,SK Nebula,Fade,Chamber,Raze,Omen,Viper,vlr
680960_4,SK Nebula,Omen,Cypher,Phoenix,Sova,Neon,vlr
680960_5,SK Nebula,Jett,Omen,Cypher,Sova,KAY/O,vlr
680958_2,SK Nebula,Astra,Sova,Phoenix,Killjoy,Neon,vlr
680958_3,SK Nebula,Omen,Chamber,Fade,Viper,Raze,vlr
680960_0,SK Nebula,Fade,Astra,Neon,Viper,Skye,vlr
680960_2,SK Nebula,Sova,Jett,Neon,Astra,Viper,vlr
680960_3,SK Nebula,Fade,Chamber,Raze,Omen,Viper,vlr
680960_4,SK Nebula,Omen,Cypher,Phoenix,Sova,Neon,vlr
680960_5,SK Nebula,Jett,Omen,Cypher,Sova,KAY/O,vlr
680959_0,SK Nebula,Astra,Neon,Sova,Killjoy,Phoenix,vlr
680959_2,SK Nebula,Cypher,Sova,Omen,Phoenix,Neon,vlr
680959_3,SK Nebula,Jett,Astra,Neon,Sova,Viper,vlr
680957_0,G2,KAY/O,Viper,Jett,Harbor,Sova,vlr
680956_0,G2,Jett,Sova,Vyse,Omen,KAY/O,vlr
680956_2,G2,Fade,Viper,Omen,Neon,Vyse,vlr
682275_0,Dynasty,Omen,Vyse,KAY/O,Jett,Sova,vlr
682275_2,Dynasty,Fade,Viper,Omen,Vyse,Raze,vlr
682276_0,T1,Phoenix,Sova,Omen,Jett,Vyse,vlr
682276_2,T1,Jett,Raze,Fade,Vyse,Omen,vlr
682276_3,T1,Jett,Harbor,Sova,Clove,Chamber,vlr
682277_2,Marine Region Academy,Cypher,Phoenix,Sova,Neon,Omen,vlr
682277_3,Marine Region Academy,Harbor,Astra,Sova,Jett,Neon,vlr
682279_0,AquaEdge Esports,Vyse,Omen,Neon,Phoenix,Sova,vlr
682279_2,AquaEdge Esports,Viper,Neon,Vyse,Omen,Fade,vlr
682279_3,AquaEdge Esports,Neon,Sova,Phoenix,Astra,Cypher,vlr
682280_3,NGU eSports,Omen,Jett,Sova,Cypher,Phoenix,vlr
682281_0,VENOM ESPOR,Omen,Raze,Fade,Viper,Chamber,vlr
682281_2,VENOM ESPOR,Phoenix,Omen,Sova,Jett,Vyse,vlr
682281_3,VENOM ESPOR,Jett,Chamber,Omen,Viper,Sova,vlr
682282_0,LARPAHOLICS,Killjoy,Omen,Sova,Jett,KAY/O,vlr
682282_2,LARPAHOLICS,Phoenix,Jett,Sova,Omen,Cypher,vlr
682283_0,T1,Phoenix,Omen,Sova,Jett,Vyse,vlr
682285_0,Melilla Titans,Viper,Jett,Sova,Omen,Killjoy,vlr
682286_0,LARPAHOLICS,Raze,Omen,Cypher,Fade,Jett,vlr
682286_2,LARPAHOLICS,Killjoy,Sova,Omen,KAY/O,Jett,vlr
682286_3,LARPAHOLICS,Astra,Yoru,Jett,Sova,Chamber,vlr
682288_0,LARPAHOLICS,Phoenix,Sova,Jett,Cypher,Omen,vlr
682288_2,LARPAHOLICS,Omen,Killjoy,Jett,KAY/O,Sova,vlr
682289_0,LARPAHOLICS,Raze,Phoenix,Chamber,Omen,Fade,vlr
682289_2,LARPAHOLICS,Sova,Cypher,Omen,Jett,Phoenix,vlr
682289_3,LARPAHOLICS,Sova,Jett,Viper,KAY/O,Astra,vlr
682289_4,LARPAHOLICS,Sova,Killjoy,KAY/O,Omen,Jett,vlr
682290_0,Melilla Titans,Phoenix,Fade,Chamber,Clove,Jett,vlr
682290_2,Melilla Titans,Cypher,Iso,Sova,Jett,Omen,vlr
682290_3,Melilla Titans,Cypher,Raze,Iso,Omen,Fade,vlr
682289_0,LARPAHOLICS,Raze,Phoenix,Chamber,Omen,Fade,vlr
682289_2,LARPAHOLICS,Sova,Cypher,Omen,Jett,Phoenix,vlr
682289_3,LARPAHOLICS,Sova,Jett,Viper,KAY/O,Astra,vlr
682289_4,LARPAHOLICS,Sova,Killjoy,KAY/O,Omen,Jett,vlr
682290_0,Melilla Titans,Phoenix,Fade,Chamber,Clove,Jett,vlr
682290_2,Melilla Titans,Cypher,Iso,Sova,Jett,Omen,vlr
682290_3,Melilla Titans,Cypher,Raze,Iso,Omen,Fade,vlr
682288_0,LARPAHOLICS,Phoenix,Sova,Jett,Cypher,Omen,vlr
682288_2,LARPAHOLICS,Omen,Killjoy,Jett,KAY/O,Sova,vlr
682283_0,T1,Phoenix,Omen,Sova,Jett,Vyse,vlr
683267_0,XIQUE-XIQUE 2.0,Raze,Fade,Astra,Vyse,Phoenix,vlr
683269_0,kgaronakama,Sova,Killjoy,Omen,Phoenix,Jett,vlr
683270_0,arkane,Chamber,Jett,KAY/O,Reyna,Omen,vlr
683271_0,FAZ GELO,Fade,Raze,Viper,Phoenix,Omen,vlr
683272_0,matuta302,Omen,Killjoy,Jett,Sova,Phoenix,vlr
683273_0,Convergence,Phoenix,Viper,Neon,Omen,Fade,vlr
683274_0,Lendas OFC,Raze,Vyse,Jett,Skye,Omen,vlr
683275_0,RAGE esports.,Astra,KAY/O,Viper,Sova,Jett,vlr
683276_0,RE$ENHUDOS,Raze,Iso,Omen,Cypher,Skye,vlr
683277_0,AL Zenith,Phoenix,Omen,Neon,Sova,Killjoy,vlr
683278_0,Pink Devils,Fade,Phoenix,Vyse,Omen,Raze,vlr
683279_0,Phantom Team,Omen,Viper,Deadlock,Raze,Fade,vlr
683280_0,henrique e juliano,Jett,Killjoy,Omen,Raze,Sova,vlr
683283_0,Matxhpoint,Viper,Sova,Harbor,Jett,KAY/O,vlr
683284_0,AL Knights,Killjoy,Omen,Sova,Jett,KAY/O,vlr
683285_0,OsSupers Academy,Phoenix,Raze,Cypher,Omen,Breach,vlr
683286_0,Família dos Baiano,Viper,Raze,Omen,Vyse,Fade,vlr
683288_0,44 TEAM,Jett,Iso,Sova,Omen,Harbor,vlr
683290_0,Team SODA,Jett,Omen,Phoenix,Sova,Killjoy,vlr
683291_0,Void Prime,Sova,Jett,Harbor,Viper,KAY/O,vlr
683292_0,NEXT TEAMM,Chamber,Jett,Omen,Phoenix,Sova,vlr
683294_0,Vanity Vortex,Sova,Phoenix,Killjoy,Omen,Jett,vlr
683295_0,Chevette pegando F,Phoenix,Omen,Jett,KAY/O,Cypher,vlr
683296_0,Guaxi e Amigos!,Jett,Breach,Brimstone,Cypher,Phoenix,vlr
683297_0,44 AIM,Raze,Vyse,Fade,Viper,Omen,vlr
683298_0,TotalePRO,Omen,Raze,Neon,Vyse,Fade,vlr
683300_0,Tropa da Winx,Jett,Phoenix,Cypher,Omen,Sova,vlr
683301_0,Agropesca Jacare,Jett,Sova,Phoenix,Vyse,Omen,vlr
683302_0,ELEVATE Academy,Phoenix,Omen,Sova,Jett,Cypher,vlr
683304_0,Pink Devils,Jett,Sova,Omen,Phoenix,Killjoy,vlr
683305_0,Suricats,Sova,Omen,Neon,Phoenix,Killjoy,vlr
683307_0,Lost Puppies Quackers,Sova,Jett,Phoenix,Harbor,Cypher,vlr
683308_0,Shalom!,Omen,Jett,Sova,Vyse,Phoenix,vlr
683309_0,44 TEAM,Phoenix,Sova,Chamber,Omen,Jett,vlr
683310_0,Team SODA,Sova,Omen,Killjoy,Jett,Phoenix,vlr
683312_0,six one aim3rs,Raze,Fade,Vyse,Omen,Viper,vlr
683313_0,ForgedToShine,Chamber,Fade,Omen,Jett,Phoenix,vlr
683314_0,TotalePRO,Omen,Fade,Cypher,Phoenix,Neon,vlr
683315_0,Tropa da Winx,Jett,Omen,Raze,Vyse,Fade,vlr
683316_0,ELEVATE Academy,Phoenix,Omen,Cypher,Jett,Sova,vlr
683317_0,AL Zenith,Phoenix,Killjoy,Omen,Sova,Neon,vlr
683319_0,Shalom!,Jett,Omen,Phoenix,Sova,Cypher,vlr
683321_0,A NOVA ORDEM,Jett,Vyse,Skye,Raze,Omen,vlr
683322_0,TotalePRO,Raze,Omen,Viper,Vyse,Fade,vlr
683323_0,ELEVATE Academy,Omen,Skye,Jett,Raze,Vyse,vlr
683325_0,44 TEAM,Omen,Phoenix,Jett,Chamber,Sova,vlr
683326_0,dn e amigos,Jett,Omen,Vyse,Raze,Skye,vlr
683328_0,A NOVA ORDEM,Jett,Chamber,Harbor,KAY/O,Fade,vlr
683329_0,Lost Puppies Quackers,Jett,Sova,Phoenix,Cypher,Omen,vlr
683329_0,Lost Puppies Quackers,Jett,Sova,Phoenix,Cypher,Omen,vlr
683328_0,A NOVA ORDEM,Jett,Chamber,Harbor,KAY/O,Fade,vlr
683323_0,ELEVATE Academy,Omen,Skye,Jett,Raze,Vyse,vlr
681832_0,Rzeczpospolita,Omen,Viper,Chamber,Fade,Raze,vlr
681832_2,Rzeczpospolita,Viper,Raze,Cypher,Omen,Jett,vlr
681832_0,Rzeczpospolita,Omen,Viper,Chamber,Fade,Raze,vlr
681832_2,Rzeczpospolita,Viper,Raze,Cypher,Omen,Jett,vlr
660470_0,Da Nang GrandStand,Omen,Neon,Chamber,Fade,Raze,vlr
660470_2,Da Nang GrandStand,Raze,Viper,Omen,Skye,Neon,vlr
660472_0,Sentinels,Skye,Chamber,Viper,Neon,Omen,vlr
660472_2,Sentinels,Phoenix,Cypher,Sova,Omen,Neon,vlr
660473_0,ROY Esports,Jett,Viper,Omen,Sova,Neon,vlr
660473_2,ROY Esports,Fade,Neon,Omen,Raze,Viper,vlr
660473_3,ROY Esports,Fade,Chamber,Phoenix,Neon,Astra,vlr
660475_0,Sentinels,Skye,Omen,Chamber,Neon,Viper,vlr
660475_2,Sentinels,Jett,Vyse,Raze,Omen,Fade,vlr
660475_3,Sentinels,Cypher,Sova,Omen,Jett,Neon,vlr
660476_0,1Tap Esports,Astra,Fade,Neon,Vyse,Omen,vlr
660476_2,1Tap Esports,Viper,Vyse,Neon,Omen,Sova,vlr
660477_0,ROY Esports,Chamber,Fade,Omen,Viper,Raze,vlr
660478_0,ROY Esports,Chamber,Raze,Jett,Fade,Omen,vlr
660478_2,ROY Esports,Omen,Phoenix,Cypher,Jett,Sova,vlr
660478_3,ROY Esports,Chamber,Omen,Fade,Raze,Viper,vlr
660479_2,Sushifly,Omen,Skye,Clove,Chamber,Raze,vlr
660479_3,Sushifly,Fade,Raze,Brimstone,Chamber,Skye,vlr
660481_0,Da Nang GrandStand,Neon,Omen,Raze,Skye,Viper,vlr
660481_2,Da Nang GrandStand,Chamber,Omen,Neon,Fade,Raze,vlr
660484_0,1Tap Esports,Raze,Vyse,Omen,Fade,Jett,vlr
660484_2,1Tap Esports,Viper,Jett,Raze,Omen,Skye,vlr
660484_3,1Tap Esports,Phoenix,Jett,Viper,Sova,Harbor,vlr
660484_4,1Tap Esports,Raze,Jett,Skye,Viper,Brimstone,vlr
660484_5,1Tap Esports,Phoenix,Fade,Killjoy,Jett,Astra,vlr
660478_0,ROY Esports,Chamber,Raze,Jett,Fade,Omen,vlr
660478_2,ROY Esports,Omen,Phoenix,Cypher,Jett,Sova,vlr
660478_3,ROY Esports,Chamber,Omen,Fade,Raze,Viper,vlr
660484_0,1Tap Esports,Raze,Vyse,Omen,Fade,Jett,vlr
660484_2,1Tap Esports,Viper,Jett,Raze,Omen,Skye,vlr
660484_3,1Tap Esports,Phoenix,Jett,Viper,Sova,Harbor,vlr
660484_4,1Tap Esports,Raze,Jett,Skye,Viper,Brimstone,vlr
660484_5,1Tap Esports,Phoenix,Fade,Killjoy,Jett,Astra,vlr
660477_0,ROY Esports,Chamber,Fade,Omen,Viper,Raze,vlr
662870_0,Macko Esports,Vyse,Viper,Omen,Skye,Neon,vlr
662870_2,Macko Esports,Omen,Neon,Viper,Sova,KAY/O,vlr
662871_2,i gommisti,Phoenix,Chamber,Neon,Omen,Sova,vlr
662871_3,i gommisti,Chamber,Jett,Sova,Astra,Viper,vlr
662872_0,sardegnaenjoyers,Fade,Viper,Vyse,Omen,Neon,vlr
662872_2,sardegnaenjoyers,Cypher,Fade,Phoenix,Omen,Neon,vlr
662873_0,sardegnaenjoyers,Deadlock,Brimstone,Viper,Raze,Fade,vlr
662874_0,INPUTLAG,Phoenix,Neon,Fade,Astra,Killjoy,vlr
662874_2,INPUTLAG,Neon,Brimstone,Skye,Viper,Phoenix,vlr
662875_0,thegiornalisti,Neon,Chamber,Harbor,Viper,Skye,vlr
662875_2,thegiornalisti,Harbor,Chamber,Viper,Skye,Neon,vlr
662875_3,thegiornalisti,Viper,Chamber,Neon,Harbor,Skye,vlr
662876_0,INPUTLAG,Omen,Neon,Fade,Raze,Viper,vlr
662876_2,INPUTLAG,Fade,Phoenix,Astra,Killjoy,Neon,vlr
662876_3,INPUTLAG,Neon,Fade,Killjoy,Omen,Viper,vlr
662877_2,Abstract,Neon,Raze,Vyse,Omen,Fade,vlr
662878_0,Abstract,Raze,Fade,Vyse,Omen,Neon,vlr
662878_2,Abstract,Astra,Raze,Skye,Neon,Viper,vlr
662879_0,Abstract,Astra,Fade,Phoenix,Neon,Killjoy,vlr
662879_3,Abstract,Raze,Omen,Vyse,Fade,Neon,vlr
662873_0,sardegnaenjoyers,Deadlock,Brimstone,Viper,Raze,Fade,vlr
662879_0,Abstract,Astra,Fade,Phoenix,Neon,Killjoy,vlr
662879_3,Abstract,Raze,Omen,Vyse,Fade,Neon,vlr
662872_0,sardegnaenjoyers,Fade,Viper,Vyse,Omen,Neon,vlr
662872_2,sardegnaenjoyers,Cypher,Fade,Phoenix,Omen,Neon,vlr
662878_0,Abstract,Raze,Fade,Vyse,Omen,Neon,vlr
662878_2,Abstract,Astra,Raze,Skye,Neon,Viper,vlr
662876_0,INPUTLAG,Omen,Neon,Fade,Raze,Viper,vlr
662876_2,INPUTLAG,Fade,Phoenix,Astra,Killjoy,Neon,vlr
662876_3,INPUTLAG,Neon,Fade,Killjoy,Omen,Viper,vlr
678625_2,Les Anges,Chamber,Vyse,Omen,Jett,Sova,vlr
678626_0,Lille Esports GC,Jett,Viper,Harbor,Sova,Phoenix,vlr
678626_2,Lille Esports GC,Iso,Vyse,Fade,Raze,Omen,vlr
678627_0,Tan´i Tenryu,Jett,Killjoy,Omen,Phoenix,Sova,vlr
678628_0,Era Queens F8,Sova,Omen,Cypher,Jett,Phoenix,vlr
678628_2,Era Queens F8,Phoenix,Raze,Killjoy,Fade,Omen,vlr
678629_0,FRG GC,Sova,Cypher,Jett,Phoenix,Omen,vlr
678629_3,FRG GC,Raze,Viper,Omen,Vyse,Fade,vlr
678630_0,Team Réality,Sova,Killjoy,Jett,Phoenix,Omen,vlr
678631_0,No Names,Jett,Phoenix,Killjoy,Fade,Astra,vlr
678632_0,Parma Esports,Sova,KAY/O,Killjoy,Jett,Omen,vlr
678632_2,Parma Esports,Viper,Raze,Cypher,Skye,Omen,vlr
678635_0,Caldya Esport GC,Chamber,Phoenix,Neon,Fade,Astra,vlr
678635_2,Caldya Esport GC,Sova,Neon,Harbor,Viper,Iso,vlr
678636_0,Nap Lovers,Omen,Fade,Vyse,Raze,Viper,vlr
678636_3,Nap Lovers,Raze,Neon,Vyse,Clove,Skye,vlr
678637_0,AlUla GC,Vyse,Sova,Sage,Astra,Neon,vlr
678637_2,AlUla GC,KAY/O,Astra,Sova,Viper,Jett,vlr
678639_2,NO AURA JUSTS LUCK,Chamber,Fade,Astra,Phoenix,Neon,vlr
678640_0,Total Control GC,KAY/O,Jett,Sova,Omen,Cypher,vlr
678640_2,Total Control GC,Reyna,Fade,Jett,Astra,Chamber,vlr
678641_0,Lille Esports GC,Jett,Sova,Harbor,Phoenix,Viper,vlr
678641_2,Lille Esports GC,Omen,Raze,Fade,Vyse,Iso,vlr
678642_0,NOVO Nightingale,Raze,Chamber,Omen,Viper,Fade,vlr
678642_2,NOVO Nightingale,Raze,Chamber,Skye,Viper,Astra,vlr
678643_0,FOKUS Sakura,Omen,Raze,Vyse,Viper,Fade,vlr
678643_2,FOKUS Sakura,Raze,Fade,Brimstone,Phoenix,Cypher,vlr
678644_0,Parma Esports,Astra,Chamber,Jett,Viper,Sova,vlr
678644_2,Parma Esports,Jett,KAY/O,Sova,Omen,Killjoy,vlr
678645_0,FALKE VENOM,Sova,Harbor,KAY/O,Viper,Jett,vlr
678645_2,FALKE VENOM,Jett,Phoenix,Fade,Cypher,Astra,vlr
678646_0,Joblife GC,Viper,Omen,Raze,Jett,Skye,vlr
678646_2,Joblife GC,Deadlock,Omen,Cypher,Fade,Sage,vlr
678648_2,RIZON Sugar,Fade,Killjoy,Astra,Jett,Phoenix,vlr
678649_0,NOVO Nightingale,Phoenix,Sova,Jett,Omen,Cypher,vlr
678649_2,NOVO Nightingale,Skye,Sova,Omen,Jett,Viper,vlr
678649_3,NOVO Nightingale,Skye,Raze,Astra,Viper,Chamber,vlr
678650_2,LOUD,Cypher,Jett,Raze,Deadlock,Omen,vlr
678651_3,Caldya Esport GC,Phoenix,Neon,Sova,Cypher,Omen,vlr
678652_2,Habos Babos,Fade,Raze,Omen,Viper,Vyse,vlr
678653_0,FOKUS Sakura,Phoenix,Jett,Sova,Omen,Cypher,vlr
678653_2,FOKUS Sakura,Sova,Phoenix,Astra,Jett,Cypher,vlr
678654_2,Bitfix Puppies,Breach,Viper,Fade,Raze,Omen,vlr
678653_0,FOKUS Sakura,Phoenix,Jett,Sova,Omen,Cypher,vlr
678653_2,FOKUS Sakura,Sova,Phoenix,Astra,Jett,Cypher,vlr
678654_2,Bitfix Puppies,Breach,Viper,Fade,Raze,Omen,vlr
678649_0,NOVO Nightingale,Phoenix,Sova,Jett,Omen,Cypher,vlr
678649_2,NOVO Nightingale,Skye,Sova,Omen,Jett,Viper,vlr
678649_3,NOVO Nightingale,Skye,Raze,Astra,Viper,Chamber,vlr
678650_2,LOUD,Cypher,Jett,Raze,Deadlock,Omen,vlr
678213_0,Minecraft is Calling,Chamber,Viper,Fade,Clove,Raze,vlr
678213_2,Minecraft is Calling,Viper,Chamber,Clove,Skye,Raze,vlr
678214_0,Vulcan Rising,Viper,Fade,Vyse,Raze,Omen,vlr
678214_2,Vulcan Rising,Sova,Omen,Vyse,KAY/O,Jett,vlr
678215_2,Hello Kitty Krew,Jett,Cypher,Omen,Neon,Sova,vlr
678216_2,Focused On Gaming,Sova,Clove,Iso,Jett,Cypher,vlr
678217_2,Eternal Focus Night,Phoenix,Jett,Omen,Chamber,Sova,vlr
678218_0,Low Cortisol Gaming,Fade,Vyse,Viper,Raze,Omen,vlr
678218_2,Low Cortisol Gaming,Sova,Cypher,Jett,Viper,Astra,vlr
678219_0,Revitalize,Cypher,Sova,Omen,Neon,Phoenix,vlr
678219_2,Revitalize,Omen,Neon,Fade,Vyse,Viper,vlr
678220_0,Alex Banyasz Fan Club,Sova,Phoenix,Omen,Jett,Killjoy,vlr
678220_2,Alex Banyasz Fan Club,Clove,Viper,Fade,Deadlock,Raze,vlr
678221_0,Minecraft is Calling,Chamber,Viper,Fade,Raze,Clove,vlr
678221_2,Minecraft is Calling,Phoenix,Chamber,Omen,Sova,Jett,vlr
678221_3,Minecraft is Calling,Phoenix,Clove,Cypher,Sova,Jett,vlr
678222_0,Snaked by lyrical,Omen,Phoenix,Cypher,Jett,Sova,vlr
678222_2,Snaked by lyrical,Omen,Sova,Phoenix,Killjoy,Jett,vlr
678223_0,NXG,Omen,Fade,Jett,Cypher,Raze,vlr
678224_0,Focused On Gaming,Cypher,Jett,Clove,Phoenix,Sova,vlr
678225_0,Tempers,Chamber,Skye,Raze,Omen,Viper,vlr
678226_0,Divinity,Vyse,Deadlock,Omen,Jett,Sova,vlr
678226_2,Divinity,Sova,Omen,Cypher,Neon,Phoenix,vlr
678227_0,ORA Esports,Fade,Omen,Raze,Chamber,Viper,vlr
678227_2,ORA Esports,Deadlock,Vyse,Sova,Jett,Omen,vlr
678227_3,ORA Esports,Chamber,Viper,Sova,Jett,Astra,vlr
678229_2,Snaked by lyrical,Sova,Omen,Killjoy,Jett,Phoenix,vlr
678231_0,really good players,Clove,KAY/O,Jett,Sova,Sage,vlr
678231_2,really good players,Iso,Viper,Omen,Fade,Raze,vlr
678234_0,ORA Esports,KAY/O,Jett,Sova,Vyse,Omen,vlr
678234_2,ORA Esports,Clove,Vyse,Fade,Raze,Jett,vlr
678235_0,Division One,Neon,Raze,Chamber,Fade,Omen,vlr
678235_2,Division One,Phoenix,Omen,Sova,Killjoy,Jett,vlr
678235_0,Division One,Neon,Raze,Chamber,Fade,Omen,vlr
678235_2,Division One,Phoenix,Omen,Sova,Killjoy,Jett,vlr
678234_0,ORA Esports,KAY/O,Jett,Sova,Vyse,Omen,vlr
678234_2,ORA Esports,Clove,Vyse,Fade,Raze,Jett,vlr
678229_2,Snaked by lyrical,Sova,Omen,Killjoy,Jett,Phoenix,vlr
680937_0,NC State Esports,Fade,Raze,Viper,Omen,Killjoy,vlr
680937_2,NC State Esports,Omen,Chamber,Jett,Sova,Viper,vlr
680938_0,Baker College,Jett,Sova,Killjoy,Phoenix,Omen,vlr
680938_2,Baker College,Sage,Skye,Omen,Jett,Raze,vlr
680938_3,Baker College,Astra,Jett,Iso,Viper,Sova,vlr
680939_0,Fisher Navy,Fade,Phoenix,Cypher,Brimstone,Jett,vlr
680939_2,Fisher Navy,Cypher,Phoenix,Sova,Omen,Jett,vlr
680940_0,UNCW,Omen,Iso,Killjoy,Fade,Raze,vlr
680941_2,UNCW,Fade,Raze,Omen,Iso,Killjoy,vlr
680942_2,UCSD Gold,Phoenix,Omen,Sova,Jett,Cypher,vlr
680944_0,Baker College,Viper,Reyna,Sova,Jett,Astra,vlr
680944_2,Baker College,Raze,Fade,Jett,Brimstone,Cypher,vlr
680947_0,Baker College,Raze,Brimstone,Jett,Skye,Chamber,vlr
680947_2,Baker College,Fade,Raze,Brimstone,Jett,Cypher,vlr
680948_2,UCSD Gold,Jett,Chamber,Viper,Sova,Omen,vlr
680949_0,Northwood University,Viper,Raze,Astra,Skye,Chamber,vlr
680949_2,Northwood University,Raze,Fade,Phoenix,Brimstone,Cypher,vlr
680949_0,Northwood University,Viper,Raze,Astra,Skye,Chamber,vlr
680949_2,Northwood University,Raze,Fade,Phoenix,Brimstone,Cypher,vlr
680948_2,UCSD Gold,Jett,Chamber,Viper,Sova,Omen,vlr
680947_0,Baker College,Raze,Brimstone,Jett,Skye,Chamber,vlr
680947_2,Baker College,Fade,Raze,Brimstone,Jett,Cypher,vlr
660381_0,Team Heretics,Brimstone,Cypher,Raze,Fade,Neon,vlr
660381_2,Team Heretics,Astra,Fade,Neon,Phoenix,Cypher,vlr
660381_3,Team Heretics,Raze,Fade,Neon,Omen,Vyse,vlr
660382_0,Team Vitality,Sova,KAY/O,Neon,Chamber,Astra,vlr
660382_2,Team Vitality,Sova,Omen,Vyse,Phoenix,Neon,vlr
660382_3,Team Vitality,Viper,Omen,Raze,Vyse,Fade,vlr
660383_0,Eternal Fire,Astra,Cypher,Neon,Phoenix,Fade,vlr
660383_3,Eternal Fire,Viper,Fade,Raze,Omen,Neon,vlr
660384_0,Team Vitality,Jett,Sova,Viper,KAY/O,Harbor,vlr
660384_2,Team Vitality,Omen,Phoenix,Sova,Neon,Cypher,vlr
660385_0,Team Vitality,Sova,Astra,Neon,KAY/O,Chamber,vlr
660385_2,Team Vitality,Vyse,Phoenix,Sova,Neon,Omen,vlr
660385_3,Team Vitality,Raze,Viper,Omen,Fade,Neon,vlr
660386_0,Team Heretics,Sage,Neon,Sova,Chamber,Viper,vlr
660386_2,Team Heretics,Vyse,Raze,Omen,Neon,Fade,vlr
660386_3,Team Heretics,Vyse,Astra,Neon,Fade,Raze,vlr
660386_4,Team Heretics,Jett,Cypher,Sova,Omen,Neon,vlr
660386_5,Team Heretics,Astra,Jett,Fade,Cypher,Neon,vlr
660387_0,BBL Esports,Viper,Jett,Omen,Sova,Neon,vlr
660387_2,BBL Esports,Sova,Omen,Jett,Deadlock,Cypher,vlr
660388_0,Gentle Mates,Raze,Astra,Viper,Jett,Skye,vlr
660388_2,Gentle Mates,Cypher,Omen,Sova,Phoenix,Jett,vlr
660388_3,Gentle Mates,Phoenix,Fade,Cypher,Astra,Raze,vlr
660389_0,Team Heretics,Cypher,Raze,Fade,Brimstone,Neon,vlr
660389_2,Team Heretics,Fade,Vyse,Neon,Raze,Omen,vlr
660389_3,Team Heretics,Sova,Omen,Jett,Neon,Cypher,vlr
660390_0,Gentle Mates,Cypher,Sova,Phoenix,Jett,Omen,vlr
660390_2,Gentle Mates,Omen,Cypher,Fade,Raze,Jett,vlr
660391_0,Eternal Fire,Raze,Omen,Neon,Fade,Cypher,vlr
660391_2,Eternal Fire,Fade,Cypher,Neon,Raze,Astra,vlr
660391_3,Eternal Fire,Astra,Jett,Sova,Cypher,Phoenix,vlr
660392_0,Team Heretics,Neon,Sova,Jett,Omen,Cypher,vlr
660392_2,Team Heretics,Raze,Vyse,Omen,Neon,Fade,vlr
660392_3,Team Heretics,Sova,Omen,Cypher,Neon,Jett,vlr
660392_4,Team Heretics,Sova,Chamber,Viper,Neon,Sage,vlr
660386_0,Team Heretics,Sage,Neon,Sova,Chamber,Viper,vlr
660386_2,Team Heretics,Vyse,Raze,Omen,Neon,Fade,vlr
660386_3,Team Heretics,Vyse,Astra,Neon,Fade,Raze,vlr
660386_4,Team Heretics,Jett,Cypher,Sova,Omen,Neon,vlr
660386_5,Team Heretics,Astra,Jett,Fade,Cypher,Neon,vlr
660392_0,Team Heretics,Neon,Sova,Jett,Omen,Cypher,vlr
660392_2,Team Heretics,Raze,Vyse,Omen,Neon,Fade,vlr
660392_3,Team Heretics,Sova,Omen,Cypher,Neon,Jett,vlr
660392_4,Team Heretics,Sova,Chamber,Viper,Neon,Sage,vlr
660391_0,Eternal Fire,Raze,Omen,Neon,Fade,Cypher,vlr
660391_2,Eternal Fire,Fade,Cypher,Neon,Raze,Astra,vlr
660391_3,Eternal Fire,Astra,Jett,Sova,Cypher,Phoenix,vlr
660385_0,Team Vitality,Sova,Astra,Neon,KAY/O,Chamber,vlr
660385_2,Team Vitality,Vyse,Phoenix,Sova,Neon,Omen,vlr
660385_3,Team Vitality,Raze,Viper,Omen,Fade,Neon,vlr
660390_0,Gentle Mates,Cypher,Sova,Phoenix,Jett,Omen,vlr
660390_2,Gentle Mates,Omen,Cypher,Fade,Raze,Jett,vlr
680540_0,SirSepias,Omen,Cypher,Sova,Iso,Jett,vlr
680541_0,VentuCorp Legends,Sova,Phoenix,Omen,Jett,Cypher,vlr
680541_2,VentuCorp Legends,Sova,Phoenix,Cypher,Omen,Jett,vlr
680542_0,VAY eSports,Sova,Jett,Killjoy,KAY/O,Omen,vlr
680542_3,VAY eSports,Viper,Raze,Skye,Chamber,Omen,vlr
680543_0,Suzaku Esports,Astra,Fade,Jett,Phoenix,Chamber,vlr
680543_2,Suzaku Esports,Cypher,Astra,Fade,Neon,Phoenix,vlr
680544_0,Team Orion,Astra,Viper,Sova,KAY/O,Jett,vlr
680544_2,Team Orion,Fade,Chamber,Omen,Vyse,Raze,vlr
680545_0,Voltage Club,Chamber,Astra,Sova,Jett,Phoenix,vlr
680545_2,Voltage Club,Chamber,Jett,Phoenix,Omen,Sova,vlr
680546_0,Locked Esports,Jett,Omen,Chamber,Raze,Fade,vlr
680546_2,Locked Esports,Omen,Sova,Cypher,Phoenix,Jett,vlr
680547_0,Fraudes FC,Omen,Chamber,Fade,Raze,Deadlock,vlr
680547_2,Fraudes FC,Phoenix,Jett,Sova,Omen,Cypher,vlr
680547_3,Fraudes FC,Phoenix,Sova,Jett,Omen,Chamber,vlr
680548_0,VentuCorp eSports,Cypher,Jett,Sova,Omen,Phoenix,vlr
680548_2,VentuCorp eSports,Cypher,Jett,Omen,Sova,Phoenix,vlr
680548_3,VentuCorp eSports,Viper,Chamber,Jett,Fade,Omen,vlr
